"","pvalues","AMPLIFIED_DELETERIOUS/(AMPLIFIED_DELETERIOUS+AMPLIFIED_WT)","NON_AMPLIFIED_DELETERIOUS/(NON_AMPLIFIED_DELETERIOUS+NON_AMPLIFIED_WT)","tp_flags"
"AL121877.1",1,0,0,"FALSE"
"ADGRF5P1",1,0,0,"FALSE"
"RPS3AP37",1,0,0,"FALSE"
"MTND4P5",1,0,0.00212765957446809,"FALSE"
"AL360013.1",1,0,0,"FALSE"
"RPS26P39",1,0,0,"FALSE"
"CNTN4.AS2",1,0,0,"FALSE"
"AL136528.1",1,0,0,"FALSE"
"ATP5MC1P5",1,0,0,"FALSE"
"AL031316.1",1,0,0,"FALSE"
"PIGFP3",1,0,0,"FALSE"
"PHBP16",1,0,0,"FALSE"
"WASF1P1",1,0,0,"FALSE"
"Z94721.1",1,0,0,"FALSE"
"AL031676.1",1,0,0,"FALSE"
"AL031779.1",1,0,0,"FALSE"
"TOMM22P3",1,0,0,"FALSE"
"AC005392.1",1,0,0,"FALSE"
"SUMO2P2",1,0,0,"FALSE"
"TMEM183AP1",1,0,0,"FALSE"
"FRMPD3.AS1",1,0,0,"FALSE"
"LINC01074",1,0,0,"FALSE"
"QRSL1P2",1,0,0,"FALSE"
"AP001324.1",1,0,0,"FALSE"
"AC063976.3",1,0,0,"FALSE"
"CERS6.AS1",1,0,0,"FALSE"
"AL391056.1",1,0,0,"FALSE"
"ALG1L8P",1,0,0,"FALSE"
"PHBP11",1,0,0,"FALSE"
"AC010881.1",1,0,0,"FALSE"
"SNRPEP3",1,0,0,"FALSE"
"AL359510.1",1,0,0,"FALSE"
"AL080276.2",1,0,0,"FALSE"
"SLC25A15P1",1,0,0,"FALSE"
"LINC01132",1,0,0,"FALSE"
"AC018804.1",1,0,0,"FALSE"
"RBMY2YP",1,0,0,"FALSE"
"LINC01714",1,0,0,"FALSE"
"USP9YP21",1,0,0,"FALSE"
"HNRNPA1P14",1,0,0,"FALSE"
"SOX21.AS1",1,0,0,"FALSE"
"HIGD1AP11",1,0,0,"FALSE"
"RPL7P54",1,0,0,"FALSE"
"STEAP2.AS1",1,0,0,"FALSE"
"MTND6P32",1,0,0,"FALSE"
"ISCA1P6",1,0,0,"FALSE"
"SERPINA7P1",1,0,0,"FALSE"
"AC005160.1",1,0,0,"FALSE"
"CLYBL.AS2",1,0,0,"FALSE"
"UST.AS1",1,0,0,"FALSE"
"MTCO3P18",1,0,0,"FALSE"
"RPL7P2",1,0,0,"FALSE"
"CYCSP24",1,0,0,"FALSE"
"AL392003.1",1,0,0,"FALSE"
"AL390728.4",1,0,0,"FALSE"
"AL162734.1",1,0,0,"FALSE"
"LINC00355",1,0,0,"FALSE"
"LINC01068",1,0,0,"FALSE"
"AL355581.1",1,0,0,"FALSE"
"AL133173.1",1,0,0,"FALSE"
"AC108051.1",1,0,0,"FALSE"
"AL033504.1",1,0,0,"FALSE"
"ATP5F1AP2",1,0,0,"FALSE"
"AL358394.1",1,0,0,"FALSE"
"CROCCP4",1,0,0,"FALSE"
"LINC02088",1,0,0,"FALSE"
"AL713965.1",1,0,0,"FALSE"
"HNRNPA3P2",1,0,0,"FALSE"
"SRP68P2",1,0,0,"FALSE"
"MED28P3",1,0,0,"FALSE"
"GSTM3P1",1,0,0,"FALSE"
"RPL23AP74",1,0,0,"FALSE"
"DNMBP.AS1",1,0,0,"FALSE"
"AP001619.1",1,0,0,"FALSE"
"AC239809.2",1,0,0,"FALSE"
"LINC00111",1,0,0,"FALSE"
"AL354892.1",1,0,0,"FALSE"
"AL391097.2",1,0,0,"FALSE"
"AL713998.1",1,0,0,"FALSE"
"SDAD1P3",1,0,0,"FALSE"
"LINC01850",1,0,0,"FALSE"
"AC091607.1",1,0,0,"FALSE"
"AC245517.2",1,0,0,"FALSE"
"AL451054.1",1,0,0,"FALSE"
"AL359915.1",1,0,0,"FALSE"
"AC092159.1",1,0,0,"FALSE"
"MTND6P18",1,0,0,"FALSE"
"AP000459.1",1,0,0,"FALSE"
"AC138749.1",1,0,0,"FALSE"
"AC016730.1",1,0,0,"FALSE"
"AC006042.1",1,0,0,"FALSE"
"RPSAP64",1,0,0,"FALSE"
"AL022100.1",1,0,0,"FALSE"
"AL596188.1",1,0,0,"FALSE"
"GCOM2",1,0,0,"FALSE"
"AP001271.1",1,0,0,"FALSE"
"AL356583.1",1,0,0,"FALSE"
"RD3L",1,0,0,"FALSE"
"MTND6P5",1,0,0,"FALSE"
"AC239809.3",1,0,0,"FALSE"
"AL590378.1",1,0,0,"FALSE"
"CYCSP5",1,0,0,"FALSE"
"MTCO3P16",1,0,0,"FALSE"
"OR8B1P",1,0,0,"FALSE"
"AC092646.1",1,0,0,"FALSE"
"AL513329.1",1,0,0,"FALSE"
"AL121987.2",1,0,0,"FALSE"
"CALR4P",1,0,0,"FALSE"
"AC004875.1",1,0,0,"FALSE"
"LINC01940",1,0,0,"FALSE"
"AC098826.2",1,0,0,"FALSE"
"AC096631.2",1,0,0,"FALSE"
"AL138916.1",1,0,0,"FALSE"
"AC004824.1",1,0,0,"FALSE"
"AC023194.1",1,0,0,"FALSE"
"AP000344.1",1,0,0,"FALSE"
"AP000282.1",1,0,0,"FALSE"
"AL645939.2",1,0,0,"FALSE"
"VTI1BP4",1,0,0,"FALSE"
"AC135001.1",1,0,0,"FALSE"
"GUSBP8",1,0,0,"FALSE"
"LINC01693",1,0,0,"FALSE"
"MYL12BP2",1,0,0,"FALSE"
"AL671277.1",1,0,0,"FALSE"
"AC072062.1",1,0,0,"FALSE"
"RPL7P12",1,0,0,"FALSE"
"ASH1L.IT1",1,0,0,"FALSE"
"AL031282.1",1,0,0,"FALSE"
"AKR1D1P1",1,0,0,"FALSE"
"AL031736.1",1,0,0,"FALSE"
"AC234779.1",1,0,0,"FALSE"
"AC002553.1",1,0,0,"FALSE"
"ZNF965P",1,0,0,"FALSE"
"AC092013.1",1,0,0,"FALSE"
"MTCO3P43",1,0,0,"FALSE"
"MTCYBP7",1,0,0,"FALSE"
"SPECC1P1",1,0,0,"FALSE"
"AC007365.2",1,0,0,"FALSE"
"MTND4LP9",1,0,0,"FALSE"
"AC012358.2",1,0,0,"FALSE"
"IGHD4.17",1,0,0,"FALSE"
"DNAJB3",1,0,0,"FALSE"
"AL158198.1",1,0,0,"FALSE"
"RPL21P90",1,0,0,"FALSE"
"OR5W1P",1,0,0,"FALSE"
"AL355674.1",1,0,0,"FALSE"
"INKA2.AS1",1,0,0,"FALSE"
"Z82190.1",1,0,0,"FALSE"
"MRPS17P9",1,0,0,"FALSE"
"AL359265.1",1,0,0,"FALSE"
"ARHGAP42P1",1,0,0,"FALSE"
"AL590408.1",1,0,0,"FALSE"
"AC122136.1",1,0,0,"FALSE"
"SLC9A7P1",1,0,0,"FALSE"
"AC138969.1",1,0,0,"FALSE"
"TRIM60P3Y",1,0,0,"FALSE"
"ST13P21",1,0,0,"FALSE"
"AP003385.1",1,0,0.00322927879440258,"FALSE"
"CARM1P1",1,0,0,"FALSE"
"AC008850.1",1,0,0,"FALSE"
"TRIM60P11Y",1,0,0.00431034482758621,"FALSE"
"AL121885.2",1,0,0,"FALSE"
"KRTAP8.3P",1,0,0,"FALSE"
"MTND5P31",1,0,0,"FALSE"
"AC093166.1",1,0,0,"FALSE"
"AL627223.1",1,0,0,"FALSE"
"UGT1A11P",1,0,0,"FALSE"
"AC010099.2",1,0,0,"FALSE"
"SUCLA2.AS1",1,0,0,"FALSE"
"SEPT2P1",1,0,0,"FALSE"
"AC021035.1",1,0,0,"FALSE"
"RPS29P17",1,0,0,"FALSE"
"AL590135.1",1,0,0,"FALSE"
"DPY19L2P3",1,0,0,"FALSE"
"AL358075.2",1,0,0,"FALSE"
"MTND5P18",1,0,0,"FALSE"
"HNRNPA1P31",1,0,0,"FALSE"
"AC002383.1",1,0,0,"FALSE"
"ARL5AP1",1,0,0,"FALSE"
"ELOCP11",1,0,0,"FALSE"
"TEX46",1,0,0,"FALSE"
"AC073486.1",1,0,0,"FALSE"
"USP9YP12",1,0,0,"FALSE"
"Z93242.2",1,0,0,"FALSE"
"GRAMD4P1",1,0,0,"FALSE"
"RPL23AP89",1,0,0,"FALSE"
"MRLN",1,0,0,"FALSE"
"AC114760.1",1,0,0,"FALSE"
"PSPC1P1",1,0,0,"FALSE"
"AL050402.1",1,0,0,"FALSE"
"ASS1P5",1,0,0,"FALSE"
"THAP12P6",1,0,0,"FALSE"
"ATP6V0E1P4",1,0,0,"FALSE"
"AL590652.1",1,0,0,"FALSE"
"RPS26P13",1,0,0,"FALSE"
"FAM66A",1,0,0,"FALSE"
"PSMA2P3",1,0,0,"FALSE"
"OR5P4P",1,0,0,"FALSE"
"LINC00352",1,0,0,"FALSE"
"ISX.AS1",1,0,0,"FALSE"
"AL731569.1",1,0,0,"FALSE"
"AC062032.1",1,0,0,"FALSE"
"MED6P1",1,0,0,"FALSE"
"SNAP25.AS1",1,0,0,"FALSE"
"AL158837.1",1,0,0,"FALSE"
"FLJ31104",1,0,0,"FALSE"
"AC092634.4",1,0,0,"FALSE"
"LINC02344",1,0,0,"FALSE"
"AL441943.2",1,0,0,"FALSE"
"KRT8P44",1,0,0,"FALSE"
"AL136979.1",1,0,0,"FALSE"
"ELOCP16",1,0,0,"FALSE"
"AL449043.1",1,0,0,"FALSE"
"AL353997.1",1,0,0,"FALSE"
"AL353597.1",1,0,0,"FALSE"
"SPTLC1P5",1,0,0,"FALSE"
"AC006455.3",1,0,0,"FALSE"
"RBPJP6",1,0,0,"FALSE"
"LINC01655",1,0,0,"FALSE"
"MACROD2.IT1",1,0,0,"FALSE"
"SRGAP3.AS3",1,0,0,"FALSE"
"AC003087.1",1,0,0,"FALSE"
"SELENOOLP",1,0,0,"FALSE"
"AL357874.1",1,0,0,"FALSE"
"AL732414.1",1,0,0,"FALSE"
"AL390243.1",1,0,0,"FALSE"
"MTND2P30",1,0,0,"FALSE"
"AC104695.1",1,0,0,"FALSE"
"RPL3P2",1,0,0,"FALSE"
"LINC01696",1,0,0,"FALSE"
"UQCRBP2",1,0,0,"FALSE"
"FRMD8P1",1,0,0,"FALSE"
"AL590006.1",1,0,0,"FALSE"
"AC007383.2",1,0,0,"FALSE"
"LINC01738",1,0,0,"FALSE"
"AC003989.1",1,0,0,"FALSE"
"CYCSP46",1,0,0,"FALSE"
"AL590128.1",1,0,0,"FALSE"
"RPL18AP17",1,0,0,"FALSE"
"LINC01341",1,0,0,"FALSE"
"TARID",1,0,0,"FALSE"
"AL390778.1",1,0,0,"FALSE"
"AL451042.2",1,0,0,"FALSE"
"AL138799.2",1,0,0,"FALSE"
"AL391994.1",1,0,0,"FALSE"
"RBM15.AS1",1,0,0,"FALSE"
"LINC01429",1,0,0,"FALSE"
"AC098592.2",1,0,0,"FALSE"
"BUB3P1",1,0,0,"FALSE"
"NPM1P22",1,0,0,"FALSE"
"NR1H5P",1,0,0,"FALSE"
"AC078809.1",1,0,0,"FALSE"
"THAP12P3",1,0,0,"FALSE"
"PIN4P1",1,0,0,"FALSE"
"AC002127.1",1,0,0,"FALSE"
"AC012668.1",1,0,0,"FALSE"
"RPL7P30",1,0,0,"FALSE"
"BRK1P2",1,0,0,"FALSE"
"TRIM60P18",1,0,0,"FALSE"
"AC092675.2",1,0,0,"FALSE"
"TDGF1P1",1,0,0,"FALSE"
"AC010141.1",1,0,0,"FALSE"
"AC108463.1",1,0,0,"FALSE"
"AL035417.1",1,0,0,"FALSE"
"RAB11AP1",1,0,0,"FALSE"
"MTND5P1",1,0,0,"FALSE"
"RPL7AP65",1,0,0,"FALSE"
"DHX9P1",1,0,0,"FALSE"
"MYCLP2",1,0,0,"FALSE"
"AC020743.1",1,0,0,"FALSE"
"AC011933.1",1,0,0,"FALSE"
"AC105935.1",1,0,0,"FALSE"
"AC073343.2",1,0,0,"FALSE"
"IL6R.AS1",1,0,0,"FALSE"
"ZNF680P1",1,0,0,"FALSE"
"AC074338.1",1,0,0,"FALSE"
"RAPGEF4.AS1",1,0,0,"FALSE"
"AC006480.1",1,0,0,"FALSE"
"HNRNPA1P46",1,0,0,"FALSE"
"AL158835.1",1,0,0,"FALSE"
"HCG20",1,0,0,"FALSE"
"CYP1D1P",1,0,0,"FALSE"
"AL136369.1",1,0,0,"FALSE"
"AC069257.1",1,0,0,"FALSE"
"AC019084.1",1,0,0,"FALSE"
"AC078842.1",1,0,0,"FALSE"
"AC010967.1",1,0,0,"FALSE"
"HMGN2P21",1,0,0,"FALSE"
"NGF.AS1",1,0,0,"FALSE"
"HSPD1P9",1,0,0,"FALSE"
"AL139246.3",1,0,0,"FALSE"
"VN1R51P",1,0,0,"FALSE"
"AC253536.2",1,0,0,"FALSE"
"AL390729.2",1,0,0,"FALSE"
"AL031313.1",1,0,0,"FALSE"
"AL512882.1",1,0,0,"FALSE"
"AC114763.1",1,0,0,"FALSE"
"AL160408.1",1,0,0,"FALSE"
"DNAJA1P6",1,0,0,"FALSE"
"MTCO3P40",1,0,0,"FALSE"
"AL355314.2",1,0,0,"FALSE"
"POLR2J2",1,0,0,"FALSE"
"TOP3BP1",1,0,0,"FALSE"
"AL512504.2",1,0,0,"FALSE"
"AL158823.1",1,0,0,"FALSE"
"RANP5",1,0,0,"FALSE"
"LINC00864",1,0,0,"FALSE"
"CFL1P3",1,0,0,"FALSE"
"SEC63P1",1,0,0,"FALSE"
"LINC01736",1,0,0,"FALSE"
"AL365277.1",1,0,0,"FALSE"
"AC131571.1",1,0,0,"FALSE"
"LYPLAL1.DT",1,0,0,"FALSE"
"AC023469.2",1,0,0,"FALSE"
"LINC01515",1,0,0,"FALSE"
"LINC01740",1,0,0,"FALSE"
"MTCO3P29",1,0,0,"FALSE"
"RPL7P47",1,0,0,"FALSE"
"AL139008.2",1,0,0,"FALSE"
"AC133106.1",1,0,0,"FALSE"
"UBBP5",1,0,0,"FALSE"
"BOD1L2",1,0,0,"FALSE"
"AL591719.1",1,0,0,"FALSE"
"HLA.U",1,0,0,"FALSE"
"AC012368.2",1,0,0,"FALSE"
"AC092810.2",1,0,0,"FALSE"
"Z86062.2",1,0,0,"FALSE"
"IFNA14",1,0,0,"FALSE"
"AC118553.1",1,0,0,"FALSE"
"AC009296.1",1,0,0,"FALSE"
"AL589990.1",1,0,0,"FALSE"
"PNKDP1",1,0,0,"FALSE"
"COX6CP15",1,0,0,"FALSE"
"AL354692.1",1,0,0,"FALSE"
"MTATP6P11",1,0,0,"FALSE"
"AC110620.1",1,0,0,"FALSE"
"LINC01820",1,0,0,"FALSE"
"LINC01757",1,0,0,"FALSE"
"AL392172.1",1,0,0,"FALSE"
"AP000692.1",1,0,0,"FALSE"
"AC092839.1",1,0,0,"FALSE"
"MELTF.AS1",1,0,0,"FALSE"
"ST13P19",1,0,0,"FALSE"
"TPT1P2",1,0,0,"FALSE"
"AC112220.1",1,0,0,"FALSE"
"AC003991.1",1,0,0,"FALSE"
"AL161725.2",1,0,0,"FALSE"
"MYL6P5",1,0,0,"FALSE"
"AP001631.1",1,0,0,"FALSE"
"PHBP3",1,0,0,"FALSE"
"MTND1P17",1,0,0,"FALSE"
"AL162726.2",1,0,0,"FALSE"
"AL096678.1",1,0,0,"FALSE"
"AKIRIN1P2",1,0,0,"FALSE"
"FALEC",1,0,0,"FALSE"
"LINC01649",1,0,0,"FALSE"
"IGHD6.6",1,0,0,"FALSE"
"AL360221.1",1,0,0,"FALSE"
"AC099684.1",1,0,0,"FALSE"
"UBE2V1P14",1,0,0,"FALSE"
"LINC01494",1,0,0,"FALSE"
"AL773545.1",1,0,0,"FALSE"
"AP001469.2",1,0,0,"FALSE"
"LINC01402",1,0,0,"FALSE"
"AL031283.1",1,0,0,"FALSE"
"AC105339.1",1,0,0,"FALSE"
"AL354861.2",1,0,0,"FALSE"
"AL512649.1",1,0,0,"FALSE"
"AC078927.1",1,0,0,"FALSE"
"CASP16P",1,0,0,"FALSE"
"RPL3P1",1,0,0,"FALSE"
"AL357140.2",1,0,0,"FALSE"
"AC004941.1",1,0,0,"FALSE"
"AL161793.1",1,0,0,"FALSE"
"AC092436.1",1,0,0,"FALSE"
"AL133343.1",1,0,0,"FALSE"
"AC007952.2",1,0,0,"FALSE"
"TLE1P1",1,0,0,"FALSE"
"LINC01674",1,0,0,"FALSE"
"AL158069.1",1,0,0,"FALSE"
"AC245452.3",1,0,0,"FALSE"
"AC097713.1",1,0,0,"FALSE"
"AL158147.1",1,0,0,"FALSE"
"MTND1P11",1,0,0,"FALSE"
"AL353072.1",1,0,0,"FALSE"
"HNRNPA1P21",1,0,0,"FALSE"
"PPIAP19",1,0,0,"FALSE"
"AL031963.1",1,0,0,"FALSE"
"AC121251.1",1,0,0,"FALSE"
"AL020996.1",1,0,0,"FALSE"
"AC091770.1",1,0,0,"FALSE"
"AL162385.1",1,0,0,"FALSE"
"GEMIN8P4",1,0,0,"FALSE"
"AC092265.1",1,0,0,"FALSE"
"AL590365.1",1,0,0,"FALSE"
"MTND2P25",1,0,0,"FALSE"
"SNX19P1",1,0,0,"FALSE"
"AC093433.1",1,0,0,"FALSE"
"AL592486.1",1,0,0,"FALSE"
"RPL23AP16",1,0,0,"FALSE"
"AL512326.2",1,0,0,"FALSE"
"AL512353.1",1,0,0,"FALSE"
"ELOCP14",1,0,0,"FALSE"
"Z83846.1",1,0,0,"FALSE"
"RPL5P27",1,0,0,"FALSE"
"PTPN2P1",1,0,0,"FALSE"
"OR2M3",1,0,0,"FALSE"
"AL022341.1",1,0,0,"FALSE"
"RNF144A.AS1",1,0,0,"FALSE"
"AC004830.1",1,0,0,"FALSE"
"AC131235.1",1,0,0,"FALSE"
"AC016717.1",1,0,0,"FALSE"
"AC007967.2",1,0,0,"FALSE"
"C1orf143",1,0,0,"FALSE"
"AC073091.1",1,0,0,"FALSE"
"AL121916.1",1,0,0,"FALSE"
"HYAL6P",1,0,0,"FALSE"
"OFD1P17",1,0,0,"FALSE"
"NLGN1.AS1",1,0,0,"FALSE"
"AL954650.1",1,0,0,"FALSE"
"AL355607.1",1,0,0,"FALSE"
"PNRC2P1",1,0,0,"FALSE"
"ATF4P3",1,0,0,"FALSE"
"NPM1P30",1,0,0,"FALSE"
"LINC00578",1,0,0,"FALSE"
"AC073050.1",1,0,0,"FALSE"
"HCG11",1,0,0,"FALSE"
"NACA4P",1,0,0,"FALSE"
"AC016908.1",1,0,0,"FALSE"
"AC012070.1",1,0,0,"FALSE"
"AC243961.1",1,0,0,"FALSE"
"AL589946.1",1,0,0,"FALSE"
"GAPDHP1",1,0,0,"FALSE"
"GLRXP1",1,0,0,"FALSE"
"AP001476.3",1,0,0,"FALSE"
"TXNP5",1,0,0,"FALSE"
"EFCAB14.AS1",1,0,0,"FALSE"
"AL096803.1",1,0,0,"FALSE"
"AL138900.1",1,0,0,"FALSE"
"TTTY17A",1,0,0,"FALSE"
"MOB1AP1",1,0,0,"FALSE"
"AC093495.1",1,0,0,"FALSE"
"UBBP2",1,0,0,"FALSE"
"NUTF2P3",1,0,0,"FALSE"
"AC012442.1",1,0,0,"FALSE"
"COL6A4P2",1,0,0,"FALSE"
"MT.ATP8",1,0,0,"FALSE"
"AC096639.1",1,0,0,"FALSE"
"AC010141.2",1,0,0,"FALSE"
"AL162742.1",1,0,0,"FALSE"
"LINC01320",1,0,0,"FALSE"
"PSMD8P1",1,0,0,"FALSE"
"LINC02048",1,0,0,"FALSE"
"AC106874.1",1,0,0,"FALSE"
"AL021707.2",1,0,0,"FALSE"
"ARMCX3.AS1",1,0,0,"FALSE"
"AC112518.1",1,0,0,"FALSE"
"ORM2",1,0,0,"FALSE"
"AL731568.1",1,0,0,"FALSE"
"KATNBL1P6",1,0,0,"FALSE"
"LYPLA2P1",1,0,0,"FALSE"
"AP000593.2",1,0,0,"FALSE"
"PCAT6",1,0,0,"FALSE"
"AL355862.1",1,0,0,"FALSE"
"TBX18.AS1",1,0,0,"FALSE"
"ARL4AP3",1,0,0,"FALSE"
"AL512604.1",1,0,0,"FALSE"
"AL049712.1",1,0,0,"FALSE"
"BMS1P17",1,0,0,"FALSE"
"LINC00392",1,0,0,"FALSE"
"TTTY4C",1,0,0,"FALSE"
"C19orf24",1,0,0,"FALSE"
"RPL7P55",1,0,0,"FALSE"
"AL512770.1",1,0,0,"FALSE"
"AC095038.1",1,0,0,"FALSE"
"OR4K6P",1,0,0,"FALSE"
"AC016734.1",1,0,0,"FALSE"
"OR2S1P",1,0,0,"FALSE"
"LINC01209",1,0,0,"FALSE"
"LINC01350",1,0,0,"FALSE"
"GAPDHP45",1,0,0,"FALSE"
"CYP4F29P",1,0,0,"FALSE"
"GUSBP11",1,0,0,"FALSE"
"MTATP6P19",1,0,0,"FALSE"
"AL158070.1",1,0,0,"FALSE"
"AP001610.1",1,0,0,"FALSE"
"SPATA2P1",1,0,0,"FALSE"
"AL162419.1",1,0,0,"FALSE"
"AC008440.1",1,0,0,"FALSE"
"IGKV3D.7",1,0,0,"FALSE"
"AL669831.1",1,0,0,"FALSE"
"AL158201.1",1,0,0,"FALSE"
"LINC01890",1,0,0,"FALSE"
"AL355355.1",1,0,0,"FALSE"
"RPL17P43",1,0,0,"FALSE"
"AC024028.1",1,0,0,"FALSE"
"AC073063.1",1,0,0,"FALSE"
"OR9H1P",1,0,0,"FALSE"
"PPIAP69",1,0,0,"FALSE"
"LINC01784",1,0,0,"FALSE"
"AMD1P1",1,0,0,"FALSE"
"MIR646HG",1,0,0,"FALSE"
"AC002381.1",1,0,0,"FALSE"
"AC115618.2",1,0,0,"FALSE"
"AC112492.3",1,0,0,"FALSE"
"FTLP17",1,0,0,"FALSE"
"EFCAB14P1",1,0,0,"FALSE"
"RPS26P4",1,0,0,"FALSE"
"LINC02585",1,0,0,"FALSE"
"AC018832.1",1,0,0,"FALSE"
"AL354989.1",1,0,0,"FALSE"
"AL450322.1",1,0,0,"FALSE"
"AL450023.1",1,0,0,"FALSE"
"BX322559.1",1,0,0,"FALSE"
"LINC02263",1,0,0,"FALSE"
"AC009220.1",1,0,0,"FALSE"
"AL606970.2",1,0,0,"FALSE"
"AC015971.1",1,0,0,"FALSE"
"SAR1AP1",1,0,0,"FALSE"
"AL133351.2",1,0,0,"FALSE"
"AL592437.1",1,0,0,"FALSE"
"AC108120.1",1,0,0,"FALSE"
"AC106873.1",1,0,0,"FALSE"
"TXNDC12.AS1",1,0,0,"FALSE"
"SMIM10L2B.AS1",1,0,0,"FALSE"
"AL353752.1",1,0,0,"FALSE"
"AC012497.1",1,0,0,"FALSE"
"RPS20P25",1,0,0,"FALSE"
"GAS2L1P2",1,0,0,"FALSE"
"AC010891.1",1,0,0,"FALSE"
"MYL6BP1",1,0,0,"FALSE"
"ITPKB.IT1",1,0,0,"FALSE"
"FAM197Y7",1,0,0,"FALSE"
"AC007040.1",1,0,0,"FALSE"
"AL031668.1",1,0,0,"FALSE"
"AC011995.1",1,0,0,"FALSE"
"AL162391.1",1,0,0,"FALSE"
"LINC01004",1,0,0,"FALSE"
"AL356481.1",1,0,0,"FALSE"
"LINC01635",1,0,0,"FALSE"
"HMGN2P25",1,0,0,"FALSE"
"AL109741.2",1,0,0,"FALSE"
"AC079154.1",1,0,0,"FALSE"
"HSPC324",1,0,0,"FALSE"
"AC035139.1",1,0,0,"FALSE"
"AP001468.1",1,0,0,"FALSE"
"AL139156.2",1,0,0,"FALSE"
"AL031056.1",1,0,0,"FALSE"
"CCT6P1",1,0,0,"FALSE"
"ELOCP24",1,0,0,"FALSE"
"CDY4P",1,0,0,"FALSE"
"AL022068.1",1,0,0,"FALSE"
"AC024937.1",1,0,0,"FALSE"
"LINC01185",1,0,0,"FALSE"
"PTMAP1",1,0,0,"FALSE"
"AL360182.2",1,0,0,"FALSE"
"LINC01768",1,0,0,"FALSE"
"AC005013.1",1,0,0,"FALSE"
"LINC00687",1,0,0,"FALSE"
"AL357552.2",1,0,0,"FALSE"
"AL645634.1",1,0,0,"FALSE"
"AL590764.1",1,0,0,"FALSE"
"AC004910.1",1,0,0,"FALSE"
"AL162726.3",1,0,0,"FALSE"
"ARL5AP3",1,0,0,"FALSE"
"DHFRP2",1,0,0,"FALSE"
"OR7E23P",1,0,0,"FALSE"
"AC004951.1",1,0,0,"FALSE"
"AL139260.1",1,0,0,"FALSE"
"LINC02474",1,0,0,"FALSE"
"AL445567.1",1,0,0,"FALSE"
"TSTD3",1,0,0,"FALSE"
"MTND5P6",1,0,0,"FALSE"
"AL137244.1",1,0,0,"FALSE"
"UGT1A2P",1,0,0,"FALSE"
"AC073052.1",1,0,0,"FALSE"
"AL049734.1",1,0,0,"FALSE"
"SDAD1P1",1,0,0,"FALSE"
"AC098484.1",1,0,0,"FALSE"
"RPS15AP9",1,0,0,"FALSE"
"LINC01546",1,0,0,"FALSE"
"CYP2C59P",1,0,0,"FALSE"
"RPS19P7",1,0,0,"FALSE"
"AP006222.1",1,0,0,"FALSE"
"AC073614.1",1,0,0,"FALSE"
"TRAPPC2P10",1,0,0,"FALSE"
"TUBB4AP1",1,0,0,"FALSE"
"AL845311.1",1,0,0,"FALSE"
"AL929236.1",1,0,0,"FALSE"
"AC018865.2",1,0,0,"FALSE"
"LIN28AP2",1,0,0,"FALSE"
"OST4",1,0,0,"FALSE"
"CSTP1",1,0,0,"FALSE"
"AL663070.1",1,0,0,"FALSE"
"AL138885.2",1,0,0,"FALSE"
"AC130464.1",1,0,0,"FALSE"
"U51244.1",1,0,0,"FALSE"
"LINC01713",1,0,0,"FALSE"
"AL137025.1",1,0,0,"FALSE"
"GRK5.IT1",1,0,0,"FALSE"
"C2orf92",1,0,0,"FALSE"
"AL450263.1",1,0,0,"FALSE"
"AC092168.1",1,0,0,"FALSE"
"RPL21P50",1,0,0,"FALSE"
"RAB11FIP1P1",1,0,0,"FALSE"
"LINC01013",1,0,0,"FALSE"
"AC106875.1",1,0,0,"FALSE"
"TMSB10P1",1,0,0,"FALSE"
"RPL15P18",1,0,0,"FALSE"
"EEF1A1P11",1,0,0,"FALSE"
"AL357558.1",1,0,0,"FALSE"
"LINC01760",1,0,0,"FALSE"
"AC011897.1",1,0,0,"FALSE"
"AL513550.1",1,0,0,"FALSE"
"DAP3P2",1,0,0,"FALSE"
"AC006460.1",1,0,0,"FALSE"
"AL359091.2",1,0,0,"FALSE"
"AC023271.1",1,0,0,"FALSE"
"CT47A7",1,0,0,"FALSE"
"SURF6P1",1,0,0,"FALSE"
"AC097263.1",1,0,0,"FALSE"
"AC099552.3",1,0,0,"FALSE"
"AL845321.1",1,0,0,"FALSE"
"AL389925.1",1,0,0,"FALSE"
"AL353689.1",1,0,0,"FALSE"
"MIR34AHG",1,0,0,"FALSE"
"AC016396.1",1,0,0,"FALSE"
"AC068057.1",1,0,0,"FALSE"
"AL445687.1",1,0,0,"FALSE"
"AC005000.1",1,0,0,"FALSE"
"AL513283.1",1,0,0,"FALSE"
"AC009411.1",1,0,0,"FALSE"
"AL157413.1",1,0,0,"FALSE"
"AC073326.1",1,0,0,"FALSE"
"AC093159.1",1,0,0,"FALSE"
"AC003684.1",1,0,0,"FALSE"
"CCDC183.AS1",1,0,0,"FALSE"
"AC091390.2",1,0,0,"FALSE"
"OR7E26P",1,0,0,"FALSE"
"ITPKB.AS1",1,0,0,"FALSE"
"BX284668.2",1,0,0,"FALSE"
"AC073583.1",1,0,0,"FALSE"
"SNRPGP9",1,0,0,"FALSE"
"AL389885.1",1,0,0,"FALSE"
"AC004837.2",1,0,0,"FALSE"
"HSPA8P17",1,0,0,"FALSE"
"AL033519.3",1,0,0,"FALSE"
"AL513323.1",1,0,0,"FALSE"
"AC026355.1",1,0,0,"FALSE"
"AL133247.1",1,0,0,"FALSE"
"LINC01005",1,0,0,"FALSE"
"AC022387.1",1,0,0,"FALSE"
