"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","contingency table frequencies (A,B,C,D)","tp_flags","Mutational_Freq","adjusted_pvalue"
"DMWD",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"DNAH14",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","8/30 (0.266666666666667)",1
"RNPC3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/29 (0.172413793103448)",1
"ZNF267",1,0,0.125,"(NA,3,1,21)","TRUE","6/28 (0.214285714285714)",1
"GRK1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"SLITRK2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"ZBTB6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"KIF18B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"KLHL32",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"SLC36A3",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"TRDN",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"KRT3",1,0,0.12,"(NA,3,1,22)","TRUE","4/27 (0.148148148148148)",1
"ARHGAP30",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","7/31 (0.225806451612903)",1
"CYP4F3",1,0,0.16,"(NA,4,1,21)","TRUE","4/26 (0.153846153846154)",1
"ARAP1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"BCR",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"KRT16",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","12/36 (0.333333333333333)",1
"KRT14",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"TRABD2A",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"QRFPR",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ESPN",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CYP4A11",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"SLIT1",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"ZNF546",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"DCC",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MAGI2",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/28 (0.214285714285714)",1
"FPR3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"CDHR4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"COL4A1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TET3",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"DNAH17",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","8/30 (0.266666666666667)",1
"ZFP69B",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TTC24",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DMBT1",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"COL14A1",1,0,0.125,"(NA,3,1,21)","TRUE","7/30 (0.233333333333333)",1
"AGRN",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"NHS",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"TMPPE",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"FOCAD",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"JAKMIP3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"LCTL",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"DPYD",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"IDO2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"SLC4A5",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZDHHC11",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"SLX4",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/28 (0.214285714285714)",1
"RPL14",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"KLRG2",1,0,0.2,"(NA,5,1,20)","TRUE","5/26 (0.192307692307692)",1
"NELFB",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZNF292",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","7/30 (0.233333333333333)",1
"RELN",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","11/32 (0.34375)",1
"FSCB",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"ZKSCAN3",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"C8orf76",1,0,0.192307692307692,"(NA,5,1,21)","TRUE","7/30 (0.233333333333333)",1
"SH2D5",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MYBPC1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CTSE",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RYR1",1,0,0.192307692307692,"(NA,5,1,21)","TRUE","8/30 (0.266666666666667)",1
"ZNF471",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"POM121",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZBTB44",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TRRAP",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"ZNF34",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"PPP1R26",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"IPO4",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"TCEAL3",1,0,0.12,"(NA,3,1,22)","TRUE","4/27 (0.148148148148148)",1
"LAMA2",1,0,0.125,"(NA,3,1,21)","TRUE","7/30 (0.233333333333333)",1
"PLXNB2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"MMP1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"ZKSCAN5",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"TTC30B",1,0,0.16,"(NA,4,1,21)","TRUE","7/29 (0.241379310344828)",1
"TECPR2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"NF1",1,0,0.2,"(NA,5,1,20)","TRUE","12/33 (0.363636363636364)",1
"COL27A1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ZNF239",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZFP28",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"KIAA1211L",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"SCN8A",1,0,0,"(NA,NA,1,24)","TRUE","6/31 (0.193548387096774)",1
"LAMB3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"FLNA",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","8/32 (0.25)",1
"ANXA4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF470",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"ZNF398",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","4/25 (0.16)",1
"ZNF441",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"DTHD1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"IGF2R",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/28 (0.214285714285714)",1
"SLC6A17",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"SLC25A29",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF257",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RAD54B",1,0,0.12,"(NA,3,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZNF98",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CYP2B6",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","9/30 (0.3)",1
"DCHS2",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","6/28 (0.214285714285714)",1
"VEPH1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"SLC2A10",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SLC28A3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MYO5A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"SIPA1L1",1,0,0,"(NA,NA,1,24)","TRUE","7/32 (0.21875)",1
"MYH6",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"KLHL14",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"S100A10",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"LHFPL5",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CFD",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MYO1C",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"ZNF311",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DNM3",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"VPS13A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"FAM47C",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"SULT1C2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"ZXDA",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"HELZ",1,0,0.12,"(NA,3,1,22)","TRUE","6/29 (0.206896551724138)",1
"CARD11",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/28 (0.214285714285714)",1
"ITSN2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ZNF43",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"CTNND1",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","5/26 (0.192307692307692)",1
"LRBA",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"RYR2",1,0,0.517241379310345,"(NA,15,1,14)","TRUE","16/33 (0.484848484848485)",1
"LPA",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"SLC9A6",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ABCA4",1,0,0.25,"(NA,6,1,18)","TRUE","9/29 (0.310344827586207)",1
"CEP290",1,0,0.12,"(NA,3,1,22)","TRUE","9/32 (0.28125)",1
"MUC2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"MTOR",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF521",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"LRIG2",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"LRRC10",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/27 (0.148148148148148)",1
"DENND4B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RYR3",1,0,0.333333333333333,"(NA,8,1,16)","TRUE","12/31 (0.387096774193548)",1
"RUSC2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"LTN1",1,0,0.12,"(NA,3,1,22)","TRUE","9/32 (0.28125)",1
"MAP3K3",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"DZIP3",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"KIAA0753",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"L3MBTL3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"INF2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"CHML",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"KPRP",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","3/25 (0.12)",1
"RUFY2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"PHACTR4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"AGAP6",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"COL11A2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"BRD2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"COL15A1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SKIV2L",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/26 (0.192307692307692)",1
"VWA7",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"MSH5",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"PRRC2A",1,0,0.32,"(NA,8,1,17)","TRUE","10/29 (0.344827586206897)",1
"PRR3",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"LILRB3",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"DDR1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TRIM10",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TBC1D8",1,0,0,"(NA,NA,1,24)","TRUE","6/31 (0.193548387096774)",1
"RANBP17",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TRIM13",1,0,0.115384615384615,"(NA,3,1,23)","TRUE","5/29 (0.172413793103448)",1
"CDKL4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZBTB10",1,0,0.12,"(NA,3,1,22)","TRUE","5/28 (0.178571428571429)",1
"MUC12",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"IPO7",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"TECPR1",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"SLCO6A1",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"KRT6A",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"ANKRD28",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"XKR4",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"DIO2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF254",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ASIC3",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"PVRIG",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"UGT2B11",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"ZNF845",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"ZNF99",1,0,0.125,"(NA,3,1,21)","TRUE","8/30 (0.266666666666667)",1
"AP1G2",1,0,0.16,"(NA,4,1,21)","TRUE","5/27 (0.185185185185185)",1
"TTLL3",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"ARL16",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"HAUS3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SEC14L6",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"EML6",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"ZBED1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"ARHGEF28",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"DDX3X",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF407",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"RSC1A1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"FNIP1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TENM3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"PLXNA4",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","6/27 (0.222222222222222)",1
"POTEJ",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"ZNF844",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RPSAP58",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ZNF469",1,0,0.269230769230769,"(NA,7,1,19)","TRUE","9/31 (0.290322580645161)",1
"KBTBD13",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ARHGEF38",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"RBM14",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"KLHL41",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"PRAMEF11",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"GET4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"CNTF",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"PRAMEF4",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"PSG4",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"CFB",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"UGT1A4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"UBAP1L",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"USP51",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"ZNF345",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"PRKDC",1,0,0.08,"(NA,2,1,23)","TRUE","10/34 (0.294117647058824)",1
"UTP14C",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MAGEL2",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"RTL1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"ZNF432",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"ASIC5",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MGAM",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/28 (0.214285714285714)",1
"XKR7",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ZNF865",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MUC22",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"SCRT1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"IKBKE",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"UBBP4",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MYH4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF850",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MAGIX",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"KMT2B",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"POM121C",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"AGBL1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"HIST1H4K",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"CYFIP1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"HIST1H2BG",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TPTE",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"HIST1H3E",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"DACH1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"HIST1H4D",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MYO19",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZNF229",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
